<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2024.01.02,23:37:00,1.02761,1.02775,1.02756,1.02774,60
2024.01.02,23:38:00,1.02773,1.02788,1.02773,1.02786,60
2024.01.02,23:39:00,1.02788,1.02806,1.02788,1.02805,60
2024.01.02,23:40:00,1.02807,1.02813,1.02792,1.02795,60
2024.01.02,23:41:00,1.02793,1.02795,1.02787,1.02795,60
2024.01.02,23:42:00,1.02794,1.02806,1.02791,1.02805,60
2024.01.02,23:43:00,1.02804,1.02808,1.02800,1.02801,60
2024.01.02,23:44:00,1.02800,1.02817,1.02798,1.02817,60
2024.01.02,23:45:00,1.02817,1.02843,1.02817,1.02843,60
2024.01.02,23:46:00,1.02840,1.02887,1.02840,1.02886,60
2024.01.02,23:47:00,1.02883,1.02913,1.02883,1.02913,60
2024.01.02,23:48:00,1.02909,1.02911,1.02891,1.02891,60
2024.01.02,23:49:00,1.02891,1.02909,1.02891,1.02906,60
2024.01.02,23:50:00,1.02907,1.02927,1.02902,1.02924,60
2024.01.02,23:51:00,1.02925,1.02953,1.02922,1.02952,60
2024.01.02,23:52:00,1.02955,1.02984,1.02954,1.02982,60
2024.01.02,23:53:00,1.02980,1.03000,1.02979,1.02988,60
2024.01.02,23:54:00,1.02988,1.03007,1.02985,1.03001,60
2024.01.02,23:55:00,1.02999,1.03012,1.02999,1.03004,60
2024.01.02,23:56:00,1.03007,1.03012,1.03001,1.03007,60
2024.01.02,23:57:00,1.03007,1.03036,1.03007,1.03036,60
2024.01.02,23:58:00,1.03036,1.03045,1.03031,1.03045,60
2024.01.02,23:59:00,1.03045,1.03077,1.03044,1.03073,60
2024.01.03,00:00:00,1.03073,1.03081,1.03069,1.03076,60
2024.01.03,00:01:00,1.03081,1.03100,1.03079,1.03097,60
2024.01.03,00:02:00,1.03096,1.03103,1.03092,1.03095,60
2024.01.03,00:03:00,1.03094,1.03114,1.03092,1.03114,60
2024.01.03,00:04:00,1.03113,1.03114,1.03100,1.03102,60
2024.01.03,00:05:00,1.03102,1.03116,1.03102,1.03110,60
2024.01.03,00:06:00,1.03109,1.03126,1.03107,1.03120,60
2024.01.03,00:07:00,1.03118,1.03140,1.03118,1.03140,60
2024.01.03,00:08:00,1.03140,1.03155,1.03134,1.03150,60
2024.01.03,00:09:00,1.03148,1.03174,1.03148,1.03173,60
2024.01.03,00:10:00,1.03174,1.03212,1.03172,1.03212,60
2024.01.03,00:11:00,1.03210,1.03229,1.03210,1.03229,60
2024.01.03,00:12:00,1.03232,1.03244,1.03223,1.03239,60
2024.01.03,00:13:00,1.03238,1.03263,1.03238,1.03255,60
2024.01.03,00:14:00,1.03254,1.03276,1.03253,1.03268,60
2024.01.03,00:15:00,1.03269,1.03283,1.03264,1.03281,60
2024.01.03,00:16:00,1.03280,1.03297,1.03277,1.03290,60
2024.01.03,00:17:00,1.03289,1.03300,1.03289,1.03295,60
2024.01.03,00:18:00,1.03293,1.03318,1.03292,1.03314,60
2024.01.03,00:19:00,1.03312,1.03327,1.03309,1.03327,60
2024.01.03,00:20:00,1.03325,1.03326,1.03312,1.03315,60
2024.01.03,00:21:00,1.03314,1.03330,1.03314,1.03328,60
2024.01.03,00:22:00,1.03331,1.03342,1.03326,1.03335,60
2024.01.03,00:23:00,1.03334,1.03352,1.03333,1.03350,60
2024.01.03,00:24:00,1.03348,1.03370,1.03342,1.03369,60
2024.01.03,00:25:00,1.03369,1.03395,1.03369,1.03395,60
2024.01.03,00:26:00,1.03395,1.03412,1.03392,1.03397,60
2024.01.03,00:27:00,1.03398,1.03426,1.03392,1.03426,60
2024.01.03,00:28:00,1.03428,1.03440,1.03425,1.03434,60
2024.01.03,00:29:00,1.03435,1.03454,1.03427,1.03454,60
2024.01.03,00:30:00,1.03455,1.03464,1.03446,1.03464,60
2024.01.03,00:31:00,1.03465,1.03498,1.03463,1.03496,60
2024.01.03,00:32:00,1.03498,1.03504,1.03492,1.03497,60
2024.01.03,00:33:00,1.03495,1.03511,1.03495,1.03509,60
2024.01.03,00:34:00,1.03507,1.03520,1.03504,1.03518,60
2024.01.03,00:35:00,1.03517,1.03544,1.03517,1.03541,60
2024.01.03,00:36:00,1.03538,1.03544,1.03533,1.03537,60
2024.01.03,00:37:00,1.03534,1.03550,1.03534,1.03550,60
2024.01.03,00:38:00,1.03552,1.03568,1.03549,1.03568,60
2024.01.03,00:39:00,1.03568,1.03579,1.03567,1.03573,60
2024.01.03,00:40:00,1.03574,1.03599,1.03573,1.03599,60
2024.01.03,00:41:00,1.03600,1.03607,1.03592,1.03599,60
2024.01.03,00:42:00,1.03602,1.03604,1.03588,1.03595,60
2024.01.03,00:43:00,1.03596,1.03608,1.03591,1.03596,60
2024.01.03,00:44:00,1.03596,1.03633,1.03595,1.03628,60
2024.01.03,00:45:00,1.03630,1.03634,1.03621,1.03627,60
2024.01.03,00:46:00,1.03628,1.03630,1.03615,1.03620,60
2024.01.03,00:47:00,1.03619,1.03625,1.03613,1.03622,60
2024.01.03,00:48:00,1.03623,1.03635,1.03612,1.03631,60
2024.01.03,00:49:00,1.03629,1.03629,1.03616,1.03626,60
2024.01.03,00:50:00,1.03623,1.03652,1.03622,1.03644,60
2024.01.03,00:51:00,1.03645,1.03664,1.03642,1.03649,60
2024.01.03,00:52:00,1.03649,1.03662,1.03649,1.03659,60
2024.01.03,00:53:00,1.03659,1.03659,1.03651,1.03654,60
2024.01.03,00:54:00,1.03655,1.03665,1.03653,1.03658,60
2024.01.03,00:55:00,1.03658,1.03658,1.03642,1.03653,60
2024.01.03,00:56:00,1.03650,1.03659,1.03644,1.03659,60
2024.01.03,00:57:00,1.03660,1.03661,1.03647,1.03648,60
2024.01.03,00:58:00,1.03649,1.03657,1.03641,1.03650,60
2024.01.03,00:59:00,1.03650,1.03652,1.03640,1.03648,60
2024.01.03,01:00:00,1.03645,1.03655,1.03642,1.03647,60
2024.01.03,01:01:00,1.03647,1.03664,1.03645,1.03648,60
2024.01.03,01:02:00,1.03647,1.03661,1.03647,1.03652,60
2024.01.03,01:03:00,1.03651,1.03662,1.03648,1.03660,60
2024.01.03,01:04:00,1.03657,1.03658,1.03639,1.03651,60
2024.01.03,01:05:00,1.03649,1.03655,1.03642,1.03651,60
2024.01.03,01:06:00,1.03648,1.03655,1.03645,1.03655,60
2024.01.03,01:07:00,1.03656,1.03665,1.03653,1.03660,60
2024.01.03,01:08:00,1.03661,1.03665,1.03644,1.03644,60
2024.01.03,01:09:00,1.03646,1.03655,1.03644,1.03652,60
2024.01.03,01:10:00,1.03652,1.03654,1.03640,1.03654,60
2024.01.03,01:11:00,1.03653,1.03656,1.03647,1.03648,60
2024.01.03,01:12:00,1.03648,1.03657,1.03644,1.03657,60
2024.01.03,01:13:00,1.03658,1.03660,1.03648,1.03654,60
2024.01.03,01:14:00,1.03653,1.03655,1.03642,1.03650,60
2024.01.03,01:15:00,1.03649,1.03659,1.03645,1.03645,60
2024.01.03,01:16:00,1.03646,1.03661,1.03645,1.03654,60
2024.01.03,01:17:00,1.03655,1.03659,1.03648,1.03653,60
2024.01.03,01:18:00,1.03655,1.03664,1.03649,1.03649,60
2024.01.03,01:19:00,1.03649,1.03661,1.03648,1.03659,60
2024.01.03,01:20:00,1.03659,1.03666,1.03652,1.03661,60
2024.01.03,01:21:00,1.03660,1.03665,1.03653,1.03656,60
2024.01.03,01:22:00,1.03656,1.03656,1.03641,1.03648,60
2024.01.03,01:23:00,1.03646,1.03657,1.03641,1.03657,60
2024.01.03,01:24:00,1.03657,1.03659,1.03646,1.03650,60
2024.01.03,01:25:00,1.03652,1.03661,1.03647,1.03658,60
2024.01.03,01:26:00,1.03656,1.03663,1.03651,1.03657,60
2024.01.03,01:27:00,1.03655,1.03664,1.03653,1.03656,60
2024.01.03,01:28:00,1.03652,1.03658,1.03642,1.03653,60
2024.01.03,01:29:00,1.03653,1.03664,1.03648,1.03651,60
2024.01.03,01:30:00,1.03653,1.03659,1.03642,1.03659,60
2024.01.03,01:31:00,1.03659,1.03663,1.03649,1.03660,60
2024.01.03,01:32:00,1.03660,1.03661,1.03648,1.03655,60
2024.01.03,01:33:00,1.03655,1.03658,1.03641,1.03657,60
2024.01.03,01:34:00,1.03656,1.03657,1.03643,1.03652,60
2024.01.03,01:35:00,1.03652,1.03658,1.03643,1.03652,60
2024.01.03,01:36:00,1.03650,1.03654,1.03644,1.03651,60
2024.01.03,01:37:00,1.03651,1.03662,1.03646,1.03650,60
2024.01.03,01:38:00,1.03647,1.03655,1.03644,1.03649,60
2024.01.03,01:39:00,1.03649,1.03664,1.03645,1.03663,60
2024.01.03,01:40:00,1.03662,1.03666,1.03653,1.03659,60
2024.01.03,01:41:00,1.03657,1.03657,1.03637,1.03647,60
2024.01.03,01:42:00,1.03647,1.03659,1.03642,1.03642,60
2024.01.03,01:43:00,1.03644,1.03656,1.03642,1.03644,60
2024.01.03,01:44:00,1.03645,1.03656,1.03645,1.03653,60
2024.01.03,01:45:00,1.03653,1.03660,1.03650,1.03656,60
2024.01.03,01:46:00,1.03655,1.03663,1.03648,1.03652,60
2024.01.03,01:47:00,1.03651,1.03656,1.03643,1.03653,60
2024.01.03,01:48:00,1.03652,1.03655,1.03644,1.03653,60
2024.01.03,01:49:00,1.03652,1.03658,1.03646,1.03652,60
2024.01.03,01:50:00,1.03653,1.03659,1.03647,1.03650,60
2024.01.03,01:51:00,1.03652,1.03667,1.03649,1.03661,60
2024.01.03,01:52:00,1.03660,1.03661,1.03644,1.03651,60
2024.01.03,01:53:00,1.03651,1.03662,1.03649,1.03659,60
2024.01.03,01:54:00,1.03658,1.03661,1.03648,1.03652,60
2024.01.03,01:55:00,1.03653,1.03658,1.03646,1.03648,60
2024.01.03,01:56:00,1.03649,1.03655,1.03641,1.03655,60
2024.01.03,01:57:00,1.03654,1.03661,1.03645,1.03648,60
2024.01.03,01:58:00,1.03647,1.03674,1.03646,1.03674,60
2024.01.03,01:59:00,1.03676,1.03676,1.03649,1.03649,60
2024.01.03,02:00:00,1.03651,1.03664,1.03647,1.03648,60
2024.01.03,02:01:00,1.03647,1.03654,1.03637,1.03647,60
2024.01.03,02:02:00,1.03646,1.03660,1.03646,1.03657,60
2024.01.03,02:03:00,1.03658,1.03660,1.03643,1.03653,60
2024.01.03,02:04:00,1.03652,1.03654,1.03643,1.03649,60
2024.01.03,02:05:00,1.03650,1.03651,1.03634,1.03635,60
2024.01.03,02:06:00,1.03635,1.03638,1.03602,1.03602,60
2024.01.03,02:07:00,1.03601,1.03602,1.03578,1.03588,60
2024.01.03,02:08:00,1.03588,1.03589,1.03567,1.03573,60
2024.01.03,02:09:00,1.03570,1.03576,1.03550,1.03552,60
2024.01.03,02:10:00,1.03551,1.03554,1.03536,1.03536,60
2024.01.03,02:11:00,1.03533,1.03537,1.03509,1.03509,60
2024.01.03,02:12:00,1.03510,1.03515,1.03488,1.03491,60
2024.01.03,02:13:00,1.03491,1.03492,1.03464,1.03464,60
2024.01.03,02:14:00,1.03463,1.03465,1.03448,1.03450,60
2024.01.03,02:15:00,1.03451,1.03455,1.03446,1.03452,60
2024.01.03,02:16:00,1.03452,1.03455,1.03432,1.03433,60
2024.01.03,02:17:00,1.03431,1.03432,1.03414,1.03420,60
2024.01.03,02:18:00,1.03415,1.03425,1.03413,1.03425,60
2024.01.03,02:19:00,1.03424,1.03425,1.03408,1.03411,60
2024.01.03,02:20:00,1.03410,1.03411,1.03398,1.03405,60
2024.01.03,02:21:00,1.03405,1.03408,1.03395,1.03405,60
2024.01.03,02:22:00,1.03404,1.03408,1.03379,1.03380,60
2024.01.03,02:23:00,1.03381,1.03382,1.03357,1.03357,60
2024.01.03,02:24:00,1.03355,1.03355,1.03335,1.03336,60
2024.01.03,02:25:00,1.03335,1.03335,1.03311,1.03314,60
2024.01.03,02:26:00,1.03314,1.03316,1.03297,1.03297,60
2024.01.03,02:27:00,1.03297,1.03297,1.03268,1.03269,60
2024.01.03,02:28:00,1.03271,1.03274,1.03263,1.03266,60
2024.01.03,02:29:00,1.03266,1.03268,1.03253,1.03253,60
2024.01.03,02:30:00,1.03252,1.03253,1.03232,1.03245,60
2024.01.03,02:31:00,1.03245,1.03245,1.03220,1.03220,60
2024.01.03,02:32:00,1.03218,1.03221,1.03197,1.03201,60
2024.01.03,02:33:00,1.03200,1.03200,1.03183,1.03186,60
2024.01.03,02:34:00,1.03184,1.03189,1.03165,1.03171,60
2024.01.03,02:35:00,1.03174,1.03179,1.03163,1.03164,60
2024.01.03,02:36:00,1.03163,1.03171,1.03159,1.03165,60
2024.01.03,02:37:00,1.03167,1.03175,1.03165,1.03168,60
2024.01.03,02:38:00,1.03167,1.03172,1.03162,1.03163,60
2024.01.03,02:39:00,1.03166,1.03174,1.03162,1.03167,60
2024.01.03,02:40:00,1.03166,1.03168,1.03155,1.03165,60
2024.01.03,02:41:00,1.03164,1.03185,1.03157,1.03176,60
2024.01.03,02:42:00,1.03175,1.03184,1.03170,1.03170,60
2024.01.03,02:43:00,1.03172,1.03177,1.03161,1.03166,60
2024.01.03,02:44:00,1.03167,1.03169,1.03160,1.03169,60
2024.01.03,02:45:00,1.03170,1.03177,1.03166,1.03167,60
2024.01.03,02:46:00,1.03165,1.03169,1.03155,1.03158,60
2024.01.03,02:47:00,1.03159,1.03170,1.03156,1.03168,60
2024.01.03,02:48:00,1.03170,1.03175,1.03161,1.03165,60
2024.01.03,02:49:00,1.03167,1.03173,1.03160,1.03161,60
2024.01.03,02:50:00,1.03162,1.03173,1.03161,1.03172,60
2024.01.03,02:51:00,1.03172,1.03177,1.03169,1.03171,60
2024.01.03,02:52:00,1.03170,1.03173,1.03160,1.03164,60
2024.01.03,02:53:00,1.03163,1.03170,1.03157,1.03161,60
2024.01.03,02:54:00,1.03161,1.03173,1.03160,1.03172,60
2024.01.03,02:55:00,1.03175,1.03175,1.03154,1.03162,60
2024.01.03,02:56:00,1.03160,1.03177,1.03157,1.03167,60
2024.01.03,02:57:00,1.03169,1.03176,1.03162,1.03165,60
2024.01.03,02:58:00,1.03165,1.03170,1.03160,1.03166,60
2024.01.03,02:59:00,1.03165,1.03177,1.03165,1.03170,60
2024.01.03,03:00:00,1.03170,1.03174,1.03163,1.03168,60
2024.01.03,03:01:00,1.03167,1.03172,1.03149,1.03171,60
2024.01.03,03:02:00,1.03169,1.03174,1.03156,1.03158,60
2024.01.03,03:03:00,1.03158,1.03169,1.03154,1.03155,60
2024.01.03,03:04:00,1.03155,1.03168,1.03152,1.03168,60
2024.01.03,03:05:00,1.03168,1.03176,1.03161,1.03165,60
2024.01.03,03:06:00,1.03165,1.03172,1.03156,1.03161,60
2024.01.03,03:07:00,1.03164,1.03173,1.03161,1.03162,60
2024.01.03,03:08:00,1.03160,1.03170,1.03158,1.03169,60
2024.01.03,03:09:00,1.03168,1.03175,1.03159,1.03170,60
2024.01.03,03:10:00,1.03169,1.03174,1.03162,1.03168,60
2024.01.03,03:11:00,1.03167,1.03173,1.03163,1.03165,60
2024.01.03,03:12:00,1.03164,1.03167,1.03157,1.03165,60
2024.01.03,03:13:00,1.03167,1.03177,1.03164,1.03171,60
2024.01.03,03:14:00,1.03170,1.03179,1.03165,1.03167,60
2024.01.03,03:15:00,1.03168,1.03173,1.03162,1.03169,60
2024.01.03,03:16:00,1.03170,1.03174,1.03163,1.03165,60
2024.01.03,03:17:00,1.03164,1.03167,1.03157,1.03167,60
2024.01.03,03:18:00,1.03167,1.03169,1.03160,1.03164,60
2024.01.03,03:19:00,1.03163,1.03170,1.03158,1.03160,60
2024.01.03,03:20:00,1.03159,1.03168,1.03155,1.03162,60
2024.01.03,03:21:00,1.03162,1.03170,1.03160,1.03165,60
2024.01.03,03:22:00,1.03166,1.03177,1.03163,1.03167,60
2024.01.03,03:23:00,1.03169,1.03178,1.03160,1.03177,60
2024.01.03,03:24:00,1.03178,1.03178,1.03162,1.03170,60
2024.01.03,03:25:00,1.03171,1.03171,1.03161,1.03165,60
2024.01.03,03:26:00,1.03167,1.03174,1.03162,1.03173,60
2024.01.03,03:27:00,1.03174,1.03181,1.03172,1.03177,60
2024.01.03,03:28:00,1.03177,1.03183,1.03164,1.03171,60
2024.01.03,03:29:00,1.03168,1.03174,1.03159,1.03173,60
2024.01.03,03:30:00,1.03172,1.03172,1.03161,1.03166,60
2024.01.03,03:31:00,1.03169,1.03184,1.03163,1.03166,60
2024.01.03,03:32:00,1.03167,1.03179,1.03167,1.03174,60
2024.01.03,03:33:00,1.03174,1.03177,1.03162,1.03164,60
2024.01.03,03:34:00,1.03164,1.03173,1.03158,1.03169,60
2024.01.03,03:35:00,1.03170,1.03172,1.03155,1.03163,60
2024.01.03,03:36:00,1.03164,1.03175,1.03161,1.03166,60
2024.01.03,03:37:00,1.03166,1.03172,1.03159,1.03163,60
2024.01.03,03:38:00,1.03161,1.03176,1.03157,1.03164,60
2024.01.03,03:39:00,1.03165,1.03167,1.03154,1.03159,60
2024.01.03,03:40:00,1.03162,1.03180,1.03160,1.03163,60
2024.01.03,03:41:00,1.03161,1.03170,1.03160,1.03162,60
2024.01.03,03:42:00,1.03166,1.03170,1.03159,1.03162,60
2024.01.03,03:43:00,1.03163,1.03174,1.03156,1.03173,60
2024.01.03,03:44:00,1.03171,1.03178,1.03166,1.03166,60
2024.01.03,03:45:00,1.03166,1.03168,1.03157,1.03163,60
2024.01.03,03:46:00,1.03164,1.03175,1.03162,1.03170,60
2024.01.03,03:47:00,1.03171,1.03172,1.03157,1.03170,60
2024.01.03,03:48:00,1.03170,1.03172,1.03160,1.03166,60
2024.01.03,03:49:00,1.03166,1.03175,1.03159,1.03175,60
2024.01.03,03:50:00,1.03175,1.03177,1.03169,1.03174,60
2024.01.03,03:51:00,1.03171,1.03173,1.03158,1.03159,60
2024.01.03,03:52:00,1.03158,1.03175,1.03158,1.03168,60
2024.01.03,03:53:00,1.03168,1.03173,1.03162,1.03164,60
2024.01.03,03:54:00,1.03167,1.03182,1.03167,1.03172,60
2024.01.03,03:55:00,1.03172,1.03179,1.03165,1.03168,60
2024.01.03,03:56:00,1.03167,1.03172,1.03161,1.03172,60
2024.01.03,03:57:00,1.03170,1.03181,1.03165,1.03168,60
2024.01.03,03:58:00,1.03166,1.03176,1.03165,1.03165,60
2024.01.03,03:59:00,1.03166,1.03181,1.03162,1.03177,60
2024.01.03,04:00:00,1.03176,1.03181,1.03163,1.03177,60
2024.01.03,04:01:00,1.03176,1.03177,1.03166,1.03167,60
2024.01.03,04:02:00,1.03167,1.03179,1.03167,1.03176,60
2024.01.03,04:03:00,1.03173,1.03177,1.03164,1.03177,60
2024.01.03,04:04:00,1.03178,1.03185,1.03172,1.03172,60
2024.01.03,04:05:00,1.03174,1.03179,1.03165,1.03171,60
2024.01.03,04:06:00,1.03171,1.03179,1.03165,1.03172,60
2024.01.03,04:07:00,1.03171,1.03174,1.03154,1.03174,60
2024.01.03,04:08:00,1.03174,1.03180,1.03164,1.03175,60
2024.01.03,04:09:00,1.03175,1.03176,1.03166,1.03172,60
2024.01.03,04:10:00,1.03173,1.03177,1.03162,1.03168,60
2024.01.03,04:11:00,1.03169,1.03175,1.03161,1.03171,60
2024.01.03,04:12:00,1.03173,1.03176,1.03164,1.03170,60
2024.01.03,04:13:00,1.03170,1.03176,1.03161,1.03176,60
2024.01.03,04:14:00,1.03173,1.03173,1.03159,1.03160,60
2024.01.03,04:15:00,1.03161,1.03174,1.03159,1.03169,60
2024.01.03,04:16:00,1.03169,1.03170,1.03158,1.03165,60
2024.01.03,04:17:00,1.03163,1.03174,1.03157,1.03166,60
2024.01.03,04:18:00,1.03167,1.03176,1.03162,1.03169,60
2024.01.03,04:19:00,1.03168,1.03174,1.03160,1.03161,60
2024.01.03,04:20:00,1.03160,1.03170,1.03155,1.03168,60
2024.01.03,04:21:00,1.03169,1.03172,1.03156,1.03172,60
2024.01.03,04:22:00,1.03171,1.03173,1.03160,1.03161,60
2024.01.03,04:23:00,1.03164,1.03164,1.03156,1.03157,60
2024.01.03,04:24:00,1.03161,1.03176,1.03161,1.03168,60
2024.01.03,04:25:00,1.03166,1.03169,1.03155,1.03169,60
2024.01.03,04:26:00,1.03167,1.03176,1.03163,1.03167,60
2024.01.03,04:27:00,1.03167,1.03178,1.03164,1.03171,60
2024.01.03,04:28:00,1.03172,1.03175,1.03163,1.03168,60
2024.01.03,04:29:00,1.03166,1.03172,1.03160,1.03168,60
2024.01.03,04:30:00,1.03167,1.03177,1.03161,1.03176,60
2024.01.03,04:31:00,1.03176,1.03179,1.03158,1.03162,60
2024.01.03,04:32:00,1.03162,1.03179,1.03155,1.03177,60
2024.01.03,04:33:00,1.03178,1.03178,1.03161,1.03161,60
2024.01.03,04:34:00,1.03158,1.03158,1.03129,1.03130,60
2024.01.03,04:35:00,1.03130,1.03139,1.03118,1.03119,60
2024.01.03,04:36:00,1.03117,1.03117,1.03089,1.03100,60
2024.01.03,04:37:00,1.03100,1.03100,1.03084,1.03084,60
2024.01.03,04:38:00,1.03083,1.03090,1.03072,1.03074,60
2024.01.03,04:39:00,1.03076,1.03076,1.03057,1.03059,60
2024.01.03,04:40:00,1.03058,1.03058,1.03042,1.03042,60
2024.01.03,04:41:00,1.03043,1.03045,1.03020,1.03020,60
2024.01.03,04:42:00,1.03021,1.03034,1.03014,1.03015,60
2024.01.03,04:43:00,1.03014,1.03017,1.03001,1.03002,60
2024.01.03,04:44:00,1.03002,1.03007,1.02985,1.02986,60
2024.01.03,04:45:00,1.02986,1.02987,1.02977,1.02978,60
2024.01.03,04:46:00,1.02981,1.02984,1.02975,1.02978,60
2024.01.03,04:47:00,1.02978,1.02978,1.02938,1.02938,60
2024.01.03,04:48:00,1.02938,1.02942,1.02921,1.02931,60
2024.01.03,04:49:00,1.02930,1.02930,1.02913,1.02913,60
2024.01.03,04:50:00,1.02917,1.02919,1.02899,1.02903,60
2024.01.03,04:51:00,1.02902,1.02910,1.02888,1.02888,60
2024.01.03,04:52:00,1.02885,1.02887,1.02863,1.02866,60
2024.01.03,04:53:00,1.02864,1.02866,1.02827,1.02827,60
2024.01.03,04:54:00,1.02828,1.02828,1.02795,1.02797,60
2024.01.03,04:55:00,1.02799,1.02808,1.02783,1.02789,60
2024.01.03,04:56:00,1.02789,1.02789,1.02777,1.02785,60
2024.01.03,04:57:00,1.02789,1.02789,1.02770,1.02779,60
2024.01.03,04:58:00,1.02776,1.02778,1.02743,1.02744,60
2024.01.03,04:59:00,1.02746,1.02746,1.02723,1.02723,60
2024.01.03,05:00:00,1.02720,1.02721,1.02710,1.02718,60
2024.01.03,05:01:00,1.02716,1.02720,1.02709,1.02718,60
2024.01.03,05:02:00,1.02714,1.02724,1.02713,1.02717,60
2024.01.03,05:03:00,1.02717,1.02723,1.02694,1.02694,60
2024.01.03,05:04:00,1.02693,1.02697,1.02686,1.02693,60
2024.01.03,05:05:00,1.02694,1.02697,1.02680,1.02684,60
2024.01.03,05:06:00,1.02683,1.02683,1.02659,1.02659,60
2024.01.03,05:07:00,1.02657,1.02665,1.02647,1.02648,60
2024.01.03,05:08:00,1.02648,1.02650,1.02629,1.02637,60
2024.01.03,05:09:00,1.02639,1.02639,1.02615,1.02617,60
2024.01.03,05:10:00,1.02616,1.02619,1.02605,1.02617,60
2024.01.03,05:11:00,1.02617,1.02633,1.02617,1.02626,60
2024.01.03,05:12:00,1.02625,1.02627,1.02609,1.02612,60
2024.01.03,05:13:00,1.02612,1.02614,1.02590,1.02590,60
2024.01.03,05:14:00,1.02590,1.02590,1.02556,1.02558,60
2024.01.03,05:15:00,1.02558,1.02558,1.02533,1.02540,60
2024.01.03,05:16:00,1.02539,1.02542,1.02520,1.02521,60
2024.01.03,05:17:00,1.02521,1.02521,1.02485,1.02498,60
2024.01.03,05:18:00,1.02499,1.02500,1.02466,1.02466,60
2024.01.03,05:19:00,1.02463,1.02464,1.02434,1.02436,60
2024.01.03,05:20:00,1.02434,1.02437,1.02411,1.02411,60
2024.01.03,05:21:00,1.02410,1.02421,1.02403,1.02408,60
2024.01.03,05:22:00,1.02405,1.02408,1.02395,1.02396,60
2024.01.03,05:23:00,1.02397,1.02405,1.02394,1.02403,60
2024.01.03,05:24:00,1.02402,1.02402,1.02375,1.02375,60
2024.01.03,05:25:00,1.02376,1.02376,1.02343,1.02343,60
2024.01.03,05:26:00,1.02343,1.02343,1.02306,1.02310,60
2024.01.03,05:27:00,1.02311,1.02320,1.02293,1.02300,60
2024.01.03,05:28:00,1.02301,1.02303,1.02285,1.02287,60
2024.01.03,05:29:00,1.02287,1.02288,1.02256,1.02257,60
2024.01.03,05:30:00,1.02258,1.02258,1.02235,1.02240,60
2024.01.03,05:31:00,1.02239,1.02240,1.02207,1.02207,60
2024.01.03,05:32:00,1.02208,1.02208,1.02176,1.02179,60
2024.01.03,05:33:00,1.02178,1.02180,1.02165,1.02167,60
2024.01.03,05:34:00,1.02165,1.02168,1.02144,1.02145,60
2024.01.03,05:35:00,1.02143,1.02156,1.02142,1.02152,60
2024.01.03,05:36:00,1.02151,1.02153,1.02137,1.02138,60
2024.01.03,05:37:00,1.02139,1.02139,1.02112,1.02112,60
2024.01.03,05:38:00,1.02111,1.02117,1.02105,1.02105,60
2024.01.03,05:39:00,1.02104,1.02105,1.02086,1.02091,60
2024.01.03,05:40:00,1.02092,1.02093,1.02067,1.02067,60
2024.01.03,05:41:00,1.02064,1.02067,1.02052,1.02052,60
2024.01.03,05:42:00,1.02054,1.02057,1.02031,1.02031,60
2024.01.03,05:43:00,1.02032,1.02033,1.02008,1.02008,60
2024.01.03,05:44:00,1.02006,1.02010,1.01984,1.01984,60
2024.01.03,05:45:00,1.01983,1.01984,1.01953,1.01953,60
2024.01.03,05:46:00,1.01954,1.01965,1.01948,1.01949,60
2024.01.03,05:47:00,1.01951,1.01961,1.01948,1.01949,60
2024.01.03,05:48:00,1.01948,1.01951,1.01919,1.01919,60
2024.01.03,05:49:00,1.01921,1.01922,1.01910,1.01914,60
2024.01.03,05:50:00,1.01914,1.01924,1.01913,1.01920,60
2024.01.03,05:51:00,1.01921,1.01923,1.01913,1.01917,60
2024.01.03,05:52:00,1.01918,1.01923,1.01915,1.01915,60
2024.01.03,05:53:00,1.01912,1.01922,1.01912,1.01918,60
2024.01.03,05:54:00,1.01921,1.01923,1.01910,1.01919,60
2024.01.03,05:55:00,1.01915,1.01918,1.01908,1.01916,60
2024.01.03,05:56:00,1.01916,1.01923,1.01913,1.01920,60
2024.01.03,05:57:00,1.01922,1.01932,1.01917,1.01922,60
2024.01.03,05:58:00,1.01918,1.01928,1.01914,1.01926,60
2024.01.03,05:59:00,1.01927,1.01928,1.01915,1.01918,60
2024.01.03,06:00:00,1.01919,1.01927,1.01912,1.01917,60
2024.01.03,06:01:00,1.01916,1.01927,1.01914,1.01915,60
2024.01.03,06:02:00,1.01917,1.01927,1.01914,1.01927,60
2024.01.03,06:03:00,1.01925,1.01930,1.01916,1.01930,60
2024.01.03,06:04:00,1.01927,1.01927,1.01913,1.01918,60
2024.01.03,06:05:00,1.01917,1.01921,1.01907,1.01920,60
2024.01.03,06:06:00,1.01920,1.01931,1.01920,1.01924,60
2024.01.03,06:07:00,1.01924,1.01925,1.01910,1.01920,60
2024.01.03,06:08:00,1.01918,1.01931,1.01909,1.01928,60
2024.01.03,06:09:00,1.01927,1.01932,1.01915,1.01921,60
2024.01.03,06:10:00,1.01920,1.01927,1.01914,1.01917,60
2024.01.03,06:11:00,1.01920,1.01924,1.01915,1.01919,60
2024.01.03,06:12:00,1.01919,1.01924,1.01911,1.01919,60
2024.01.03,06:13:00,1.01918,1.01928,1.01913,1.01928,60
2024.01.03,06:14:00,1.01924,1.01924,1.01914,1.01919,60
